,Creation Time,Terminal Time,Current Time,Creation-Terminal Time,Terminal-Current Time,Creation-Current Time,Bid,Ask,BrokerName,Terminal,Protocol,Period,Symbol,Ask_Diff,Bid_Diff,UP,Spread,OpeningTime,ClosingTime,TypeBroker,DR
2657,2020-11-23 13:34:10.454000,2020-11-23 13:34:10.454000,2020-11-23 13:34:10.514752,0.0,60.752,60.752,1.18964,1.18969,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,1.0000000000065512e-05,1,5e-05,179.1,,MM,DEMO
2658,2020-11-23 13:34:10.614000,2020-11-23 13:34:10.614000,2020-11-23 13:34:10.618749,0.0,4.749,4.749,0.73247,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-1.0000000000065512e-05,0.0,0,1e-05,179.1,,,
2659,2020-11-23 13:34:10.721000,2020-11-23 13:34:10.721000,2020-11-23 13:34:10.725724,0.0,4.724,4.724,1.18963,1.18968,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,-1.0000000000065512e-05,-1,5e-05,179.1,,MM,DEMO
2660,2020-11-23 13:34:10.897000,2020-11-23 13:34:10.897000,2020-11-23 13:34:10.901725,0.0,4.725,4.725,0.73247,0.73248,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,1.0000000000065512e-05,0.0,0,1e-05,179.1,,,
2661,2020-11-23 13:34:11.157000,2020-11-23 13:34:11.157000,2020-11-23 13:34:11.162724,0.0,5.724,5.724,1.18963,1.18969,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
2662,2020-11-23 13:34:11.222000,2020-11-23 13:34:11.341000,2020-11-23 13:34:11.345723,119.0,4.723,123.723,1.18959,1.18971,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
2663,2020-11-23 13:34:11.269000,2020-11-23 13:34:11.388000,2020-11-23 13:34:11.400724,119.0,12.724,131.724,1.18956,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-2.0000000000131024e-05,-2.999999999997449e-05,-1,0.00011,179.1,,MM,REAL
2664,2020-11-23 13:34:11.424000,2020-11-23 13:34:11.424000,2020-11-23 13:34:11.456752,0.0,32.752,32.752,1.1896,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-3.999999999981796e-05,-2.999999999997449e-05,-1,5e-05,179.1,,MM,DEMO
2665,2020-11-23 13:34:11.715000,2020-11-23 13:34:11.715000,2020-11-23 13:34:11.719724,0.0,4.724,4.724,0.73247,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-1.0000000000065512e-05,0.0,0,1e-05,179.1,,,
2666,2020-11-23 13:34:12.905000,2020-11-23 13:34:13.024000,2020-11-23 13:34:13.028230,119.0,4.23,123.23,1.18956,1.18967,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,0.0,0,0.00011,179.1,,MM,REAL
2667,2020-11-23 13:34:13.032000,2020-11-23 13:34:13.151000,2020-11-23 13:34:13.155229,119.0,4.229,123.229,1.18957,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.00011,179.1,,MM,REAL
2668,2020-11-23 13:34:13.096000,2020-11-23 13:34:13.215000,2020-11-23 13:34:13.219255,119.0,4.255,123.255,1.18956,1.18967,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
2669,2020-11-23 13:34:13.365000,2020-11-23 13:34:13.484000,2020-11-23 13:34:13.488230,119.0,4.23,123.23,1.18957,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.00011,179.1,,MM,REAL
2670,2020-11-23 13:34:14.178000,2020-11-23 13:34:14.297000,2020-11-23 13:34:14.301230,119.0,4.23,123.23,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,1.0000000000065512e-05,1,0.00011,179.1,,MM,REAL
2671,2020-11-23 13:34:14.486000,2020-11-23 13:34:14.486000,2020-11-23 13:34:14.491230,0.0,5.23,5.23,1.18962,1.18966,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,1.999999999990898e-05,1,5e-05,179.1,,MM,DEMO
2672,2020-11-23 13:34:14.718000,2020-11-23 13:34:14.718000,2020-11-23 13:34:14.722230,0.0,4.23,4.23,0.73246,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,-9.99999999995449e-06,0,1e-05,179.1,,,
2673,2020-11-23 13:34:14.778000,2020-11-23 13:34:14.778000,2020-11-23 13:34:14.782255,0.0,4.255,4.255,0.73245,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,-9.99999999995449e-06,-1,1e-05,179.1,,,
2674,2020-11-23 13:34:14.939000,2020-11-23 13:34:14.939000,2020-11-23 13:34:14.943230,0.0,4.23,4.23,0.73245,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,0.0,0,1e-05,179.1,,,
2675,2020-11-23 13:34:15.193000,2020-11-23 13:34:15.312000,2020-11-23 13:34:15.316253,119.0,4.253,123.253,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2676,2020-11-23 13:34:15.565000,2020-11-23 13:34:15.565000,2020-11-23 13:34:15.569229,0.0,4.229,4.229,0.73246,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,9.99999999995449e-06,0,1e-05,179.1,,,
2677,2020-11-23 13:34:15.950000,2020-11-23 13:34:16.069000,2020-11-23 13:34:16.073230,119.0,4.23,123.23,1.18956,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-2.999999999997449e-05,0,0.00011,179.1,,MM,REAL
2678,2020-11-23 13:34:16.294000,2020-11-23 13:34:16.413000,2020-11-23 13:34:16.417737,119.0,4.737,123.737,1.18955,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2679,2020-11-23 13:34:16.462000,2020-11-23 13:34:16.462000,2020-11-23 13:34:16.473736,0.0,11.736,11.736,1.18961,1.18964,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-9.999999999843467e-06,-1,5e-05,179.1,,MM,DEMO
2680,2020-11-23 13:34:16.550000,2020-11-23 13:34:16.550000,2020-11-23 13:34:16.554736,0.0,4.736,4.736,0.73245,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,-9.99999999995449e-06,0,1e-05,179.1,,,
2681,2020-11-23 13:34:16.733000,2020-11-23 13:34:16.733000,2020-11-23 13:34:16.737740,0.0,4.74,4.74,1.1896,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,-1.0000000000065512e-05,0,5e-05,179.1,,MM,DEMO
2682,2020-11-23 13:34:16.961000,2020-11-23 13:34:16.961000,2020-11-23 13:34:16.965737,0.0,4.737,4.737,1.18961,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,1.0000000000065512e-05,0,5e-05,179.1,,MM,DEMO
2683,2020-11-23 13:34:16.852000,2020-11-23 13:34:16.971000,2020-11-23 13:34:17.020736,119.0,49.736,168.736,1.18956,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.999999999990898e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2684,2020-11-23 13:34:16.867000,2020-11-23 13:34:16.986000,2020-11-23 13:34:17.075737,119.0,89.737,208.737,1.18955,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2685,2020-11-23 13:34:17.076000,2020-11-23 13:34:17.195000,2020-11-23 13:34:17.200738,119.0,5.738,124.738,1.18954,1.18967,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
2686,2020-11-23 13:34:17.212000,2020-11-23 13:34:17.212000,2020-11-23 13:34:17.257738,0.0,45.738,45.738,1.18959,1.18964,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-2.0000000000131024e-05,-1,5e-05,179.1,,MM,DEMO
2687,2020-11-23 13:34:17.182000,2020-11-23 13:34:17.301000,2020-11-23 13:34:17.312736,119.0,11.736,130.736,1.18957,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,2.999999999997449e-05,1,0.00011,179.1,,MM,REAL
2688,2020-11-23 13:34:17.245000,2020-11-23 13:34:17.364000,2020-11-23 13:34:17.369763,119.0,5.763,124.763,1.18956,1.18967,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
2689,2020-11-23 13:34:17.508000,2020-11-23 13:34:17.508000,2020-11-23 13:34:17.512738,0.0,4.738,4.738,1.18959,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,0.0,0,5e-05,179.1,,MM,DEMO
2690,2020-11-23 13:34:17.730000,2020-11-23 13:34:17.730000,2020-11-23 13:34:17.735738,0.0,5.738,5.738,1.18961,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,2.0000000000131024e-05,0,5e-05,179.1,,MM,DEMO
2691,2020-11-23 13:34:17.833000,2020-11-23 13:34:17.952000,2020-11-23 13:34:17.957738,119.0,5.738,124.738,1.18956,1.18967,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,0.0,0,0.00011,179.1,,MM,REAL
2692,2020-11-23 13:34:17.953000,2020-11-23 13:34:17.953000,2020-11-23 13:34:18.012736,0.0,59.736,59.736,1.18961,1.18966,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
2693,2020-11-23 13:34:18.225000,2020-11-23 13:34:18.225000,2020-11-23 13:34:18.229738,0.0,4.738,4.738,1.18959,1.18964,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-2.0000000000131024e-05,-1,5e-05,179.1,,MM,DEMO
2694,2020-11-23 13:34:19.772000,2020-11-23 13:34:19.772000,2020-11-23 13:34:19.777902,0.0,5.902,5.902,1.18951,1.18967,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,-7.00000000000145e-05,-7.00000000000145e-05,-1,0.00016,179.1,,MM,DEMO
2695,2020-11-23 13:34:20.133000,2020-11-23 13:34:20.252000,2020-11-23 13:34:20.256904,119.0,4.904,123.904,1.18957,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,1.0000000000065512e-05,1,0.00011,179.1,,MM,REAL
2696,2020-11-23 13:34:20.315000,2020-11-23 13:34:20.315000,2020-11-23 13:34:20.319928,0.0,4.928,4.928,1.18957,1.18973,Dom Maklerski Banku Ochrony Srodowiska S.A.,MT4,ZMQ,60,EURUSD,5.999999999994898e-05,5.999999999994898e-05,1,0.00016,179.1,,MM,DEMO
2697,2020-11-23 13:34:20.485000,2020-11-23 13:34:20.485000,2020-11-23 13:34:20.489927,0.0,4.927,4.927,1.18959,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,0.0,0,5e-05,179.1,,MM,DEMO
2698,2020-11-23 13:34:21.246000,2020-11-23 13:34:21.246000,2020-11-23 13:34:21.250928,0.0,4.928,4.928,1.18961,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,2.0000000000131024e-05,0,5e-05,179.1,,MM,DEMO
2699,2020-11-23 13:34:23.642000,2020-11-23 13:34:23.761000,2020-11-23 13:34:23.765419,119.0,4.419,123.419,1.18955,1.18967,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.999999999990898e-05,-1,0.00011,179.1,,MM,REAL
2700,2020-11-23 13:34:23.816000,2020-11-23 13:34:23.935000,2020-11-23 13:34:23.939417,119.0,4.417,123.417,1.18956,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2701,2020-11-23 13:34:24.000000,2020-11-23 13:34:24.000000,2020-11-23 13:34:24.004419,0.0,4.419,4.419,1.1896,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,0.0,-1.0000000000065512e-05,0,5e-05,179.1,,MM,DEMO
2702,2020-11-23 13:34:24.019000,2020-11-23 13:34:24.138000,2020-11-23 13:34:24.143419,119.0,5.419,124.419,1.18956,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,0.0,0,0.00011,179.1,,MM,REAL
2703,2020-11-23 13:34:25.483000,2020-11-23 13:34:25.483000,2020-11-23 13:34:25.487443,0.0,4.443,4.443,1.1896,1.18966,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
2704,2020-11-23 13:34:25.705000,2020-11-23 13:34:25.705000,2020-11-23 13:34:25.709591,0.0,4.591,4.591,1.18961,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,1.0000000000065512e-05,0,5e-05,179.1,,MM,DEMO
2705,2020-11-23 13:34:26.579000,2020-11-23 13:34:26.698000,2020-11-23 13:34:26.703617,119.0,5.617,124.617,1.18958,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
2706,2020-11-23 13:34:26.715000,2020-11-23 13:34:26.715000,2020-11-23 13:34:26.757618,0.0,42.618,42.618,1.18961,1.18966,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
2707,2020-11-23 13:34:27.064000,2020-11-23 13:34:27.064000,2020-11-23 13:34:27.068592,0.0,4.592,4.592,0.73246,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,9.99999999995449e-06,0,1e-05,179.1,,,
2708,2020-11-23 13:34:27.142000,2020-11-23 13:34:27.142000,2020-11-23 13:34:27.146591,0.0,4.591,4.591,0.73246,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,9.99999999995449e-06,0.0,0,1e-05,179.1,,,
2709,2020-11-23 13:34:27.457000,2020-11-23 13:34:27.457000,2020-11-23 13:34:27.461591,0.0,4.591,4.591,0.73245,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,-9.99999999995449e-06,-1,1e-05,179.1,,,
2710,2020-11-23 13:34:27.591000,2020-11-23 13:34:27.710000,2020-11-23 13:34:27.715591,119.0,5.591,124.591,1.18956,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
2711,2020-11-23 13:34:27.755000,2020-11-23 13:34:27.755000,2020-11-23 13:34:27.770591,0.0,15.591,15.591,1.18961,1.18965,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
2712,2020-11-23 13:34:28.973000,2020-11-23 13:34:28.973000,2020-11-23 13:34:28.977619,0.0,4.619,4.619,1.18961,1.18966,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,0.0,0,5e-05,179.1,,MM,DEMO
2713,2020-11-23 13:34:29.028000,2020-11-23 13:34:29.147000,2020-11-23 13:34:29.152591,119.0,5.591,124.591,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,2.0000000000131024e-05,1,0.00011,179.1,,MM,REAL
2714,2020-11-23 13:34:29.246000,2020-11-23 13:34:29.246000,2020-11-23 13:34:29.250617,0.0,4.617,4.617,0.73246,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,9.99999999995449e-06,9.99999999995449e-06,1,1e-05,179.1,,,
2715,2020-11-23 13:34:29.247000,2020-11-23 13:34:29.366000,2020-11-23 13:34:29.370617,119.0,4.617,123.617,1.18956,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
2716,2020-11-23 13:34:31.181000,2020-11-23 13:34:31.181000,2020-11-23 13:34:31.185592,0.0,4.592,4.592,0.73246,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,0.0,0,1e-05,179.1,,,
2717,2020-11-23 13:34:31.121000,2020-11-23 13:34:31.240000,2020-11-23 13:34:31.244592,119.0,4.592,123.592,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,2.0000000000131024e-05,0,0.00011,179.1,,MM,REAL
2718,2020-11-23 13:34:32.760000,2020-11-23 13:34:32.760000,2020-11-23 13:34:32.764592,0.0,4.592,4.592,1.18961,1.18967,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,0.0,0,5e-05,179.1,,MM,DEMO
2719,2020-11-23 13:34:32.688000,2020-11-23 13:34:32.807000,2020-11-23 13:34:32.820591,119.0,13.591,132.591,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2720,2020-11-23 13:34:32.815000,2020-11-23 13:34:32.934000,2020-11-23 13:34:32.939592,119.0,5.592,124.592,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2721,2020-11-23 13:34:33.690000,2020-11-23 13:34:33.809000,2020-11-23 13:34:33.813592,119.0,4.592,123.592,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2722,2020-11-23 13:34:34.120000,2020-11-23 13:34:34.239000,2020-11-23 13:34:34.243593,119.0,4.593,123.593,1.18957,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,-1.999999999990898e-05,0,0.00011,179.1,,MM,REAL
2723,2020-11-23 13:34:34.372000,2020-11-23 13:34:34.491000,2020-11-23 13:34:34.495625,119.0,4.625,123.625,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,1.999999999990898e-05,0,0.00011,179.1,,MM,REAL
2724,2020-11-23 13:34:34.847000,2020-11-23 13:34:34.966000,2020-11-23 13:34:34.970617,119.0,4.617,123.617,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2725,2020-11-23 13:34:35.726000,2020-11-23 13:34:35.726000,2020-11-23 13:34:35.730591,0.0,4.591,4.591,0.73247,0.73249,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,2.999999999997449e-05,9.99999999995449e-06,1,1e-05,179.1,,,
2726,2020-11-23 13:34:35.798000,2020-11-23 13:34:35.798000,2020-11-23 13:34:35.802592,0.0,4.592,4.592,0.73247,0.73248,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,0.0,0,1e-05,179.1,,,
2727,2020-11-23 13:34:36.077000,2020-11-23 13:34:36.077000,2020-11-23 13:34:36.081592,0.0,4.592,4.592,0.73247,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-1.0000000000065512e-05,0.0,0,1e-05,179.1,,,
2728,2020-11-23 13:34:36.286000,2020-11-23 13:34:36.286000,2020-11-23 13:34:36.290617,0.0,4.617,4.617,0.73246,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,-9.99999999995449e-06,0,1e-05,179.1,,,
2729,2020-11-23 13:34:36.318000,2020-11-23 13:34:36.318000,2020-11-23 13:34:36.344618,0.0,26.618,26.618,0.73245,0.73247,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,0.0,-9.99999999995449e-06,0,1e-05,179.1,,,
2730,2020-11-23 13:34:37.033000,2020-11-23 13:34:37.033000,2020-11-23 13:34:37.037617,0.0,4.617,4.617,1.18961,1.18966,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,0.0,0,5e-05,179.1,,MM,DEMO
2731,2020-11-23 13:34:37.096000,2020-11-23 13:34:37.096000,2020-11-23 13:34:37.100619,0.0,4.619,4.619,0.73245,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,0.0,0,1e-05,179.1,,,
2732,2020-11-23 13:34:37.707000,2020-11-23 13:34:37.826000,2020-11-23 13:34:37.830591,119.0,4.591,123.591,1.18957,1.18968,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-9.999999999843467e-06,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
2733,2020-11-23 13:34:37.894000,2020-11-23 13:34:38.013000,2020-11-23 13:34:38.017592,119.0,4.592,123.592,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,9.999999999843467e-06,1.0000000000065512e-05,1,0.00011,179.1,,MM,REAL
2734,2020-11-23 13:34:38.666000,2020-11-23 13:34:38.666000,2020-11-23 13:34:38.670617,0.0,4.617,4.617,0.73245,0.73245,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,-9.99999999995449e-06,0.0,0,1e-05,179.1,,,
2735,2020-11-23 13:34:38.778000,2020-11-23 13:34:38.778000,2020-11-23 13:34:38.782617,0.0,4.617,4.617,0.73245,0.73246,International Capital Markets Pty Ltd.,MT4,ZMQ,60,AUDUSD,9.99999999995449e-06,0.0,0,1e-05,179.1,,,
2736,2020-11-23 13:34:41.680000,2020-11-23 13:34:41.799000,2020-11-23 13:34:41.803617,119.0,4.617,123.617,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2737,2020-11-23 13:34:42.026000,2020-11-23 13:34:42.026000,2020-11-23 13:34:42.030591,0.0,4.591,4.591,1.18962,1.18967,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,5e-05,179.1,,MM,DEMO
2738,2020-11-23 13:34:43.809000,2020-11-23 13:34:43.809000,2020-11-23 13:34:43.813618,0.0,4.618,4.618,1.18962,1.18966,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,0.0,0,5e-05,179.1,,MM,DEMO
2739,2020-11-23 13:34:43.801000,2020-11-23 13:34:43.920000,2020-11-23 13:34:43.924592,119.0,4.592,123.592,1.18959,1.18972,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,2.0000000000131024e-05,0.0,0,0.00011,179.1,,MM,REAL
2740,2020-11-23 13:34:43.833000,2020-11-23 13:34:43.952000,2020-11-23 13:34:43.979618,119.0,27.618,146.618,1.18961,1.18974,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.999999999990898e-05,2.0000000000131024e-05,1,0.00011,179.1,,MM,REAL
2741,2020-11-23 13:34:44.064000,2020-11-23 13:34:44.064000,2020-11-23 13:34:44.069591,0.0,5.591,5.591,1.18965,1.1897,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,4.0000000000040004e-05,3.0000000000196536e-05,1,5e-05,179.1,,MM,DEMO
2742,2020-11-23 13:34:44.068000,2020-11-23 13:34:44.187000,2020-11-23 13:34:44.192592,119.0,5.592,124.592,1.18959,1.18973,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-2.0000000000131024e-05,-1,0.00011,179.1,,MM,REAL
2743,2020-11-23 13:34:44.265000,2020-11-23 13:34:44.265000,2020-11-23 13:34:44.269592,0.0,4.592,4.592,1.18964,1.18969,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,5e-05,179.1,,MM,DEMO
2744,2020-11-23 13:34:44.211000,2020-11-23 13:34:44.330000,2020-11-23 13:34:44.335592,119.0,5.592,124.592,1.18958,1.18971,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2745,2020-11-23 13:34:44.570000,2020-11-23 13:34:44.570000,2020-11-23 13:34:44.575814,0.0,5.814,5.814,1.18962,1.18967,Dom Maklerski mBanku,MT4,ZMQ,60,EURUSD,-1.999999999990898e-05,-2.0000000000131024e-05,-1,5e-05,179.1,,MM,DEMO
2746,2020-11-23 13:34:46.918000,2020-11-23 13:34:47.037000,2020-11-23 13:34:47.041401,119.0,4.401,123.401,1.1896,1.18971,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,0.0,1.999999999990898e-05,0,0.00011,179.1,,MM,REAL
2747,2020-11-23 13:34:47.031000,2020-11-23 13:34:47.150000,2020-11-23 13:34:47.154403,119.0,4.403,123.403,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-1.0000000000065512e-05,-1,0.00011,179.1,,MM,REAL
2748,2020-11-23 13:34:47.219000,2020-11-23 13:34:47.338000,2020-11-23 13:34:47.342401,119.0,4.401,123.401,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2749,2020-11-23 13:34:47.298000,2020-11-23 13:34:47.417000,2020-11-23 13:34:47.421402,119.0,4.402,123.402,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2750,2020-11-23 13:34:49.549000,2020-11-23 13:34:49.668000,2020-11-23 13:34:49.673407,119.0,5.407,124.407,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2751,2020-11-23 13:34:49.708000,2020-11-23 13:34:49.827000,2020-11-23 13:34:49.831401,119.0,4.401,123.401,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
2752,2020-11-23 13:34:50.216000,2020-11-23 13:34:50.335000,2020-11-23 13:34:50.339401,119.0,4.401,123.401,1.18958,1.18969,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,-1.0000000000065512e-05,-9.999999999843467e-06,-1,0.00011,179.1,,MM,REAL
2753,2020-11-23 13:34:53.219000,2020-11-23 13:34:53.338000,2020-11-23 13:34:53.343291,119.0,5.291,124.291,1.18959,1.1897,OANDA DIVISION1,MT4,ZMQ,60,EURUSD,1.0000000000065512e-05,9.999999999843467e-06,1,0.00011,179.1,,MM,REAL
